family,sample_idx,true_label,pred_label,deletion_auc,insertion_auc
vit_tiny,20787,1,1,0.025498849241444077,0.9583828103109795
vit_tiny,33870,1,0,0.5786976660601795,0.9658693769451929
vit_tiny,19563,1,1,0.07505264023712499,0.9665497150468241
vit_tiny,2399,2,2,0.18058000545878272,0.9654418412988939
vit_tiny,4407,2,2,0.08310754955111577,0.936617814078641
vit_tiny,2272,2,2,0.1871658889827259,0.9375169289574892
vit_tiny,2489,2,2,0.1271072218581608,0.9248458587258988
vit_tiny,1496,2,2,0.15733124484203564,0.9383018866807156
vit_tiny,2232,2,2,0.17255838558777015,0.9273236018649236
vit_tiny,2415,2,2,0.07627725238718952,0.9559528925034151
vit_tiny,2382,2,2,0.12719298204763874,0.9408236065224678
vit_tiny,2510,2,2,0.12034238962486299,0.9253075528773529
vit_tiny,19664,2,2,0.14923344044531106,0.9503377556844548
vit_tiny,2740,2,2,0.14800917519058032,0.9309739583710375
vit_tiny,4872,2,2,0.1337365838029676,0.9344286550636802
vit_tiny,4574,2,2,0.10399066702801463,0.9580661550440759
vit_tiny,4029,2,2,0.22373140586046958,0.9589215544561789
vit_tiny,18720,2,2,0.09202743326622986,0.8806983013231324
vit_tiny,1514,2,2,0.17177805564197968,0.940378037384658
vit_tiny,1550,2,2,0.10899866819042003,0.9301889991635157
vit_tiny,4564,2,2,0.0912432671981449,0.9588313389846057
vit_tiny,4498,2,2,0.1119405028500875,0.9228142500556764
vit_tiny,1557,2,2,0.11085043923684168,0.923230214366054
vit_tiny,2195,2,2,0.16594290367891062,0.9221770787040491
vit_tiny,2545,2,2,0.15560331014242834,0.9276897025716657
vit_tiny,12693,3,0,0.1699910984834787,0.9647528335772222
vit_tiny,4750,3,3,0.040781079340604265,0.984947177261347
vit_tiny,18268,3,3,0.024366489367139366,0.9739160975441337
vit_tiny,18844,3,3,0.029258395981287322,0.8939754928287584
vit_tiny,29937,3,3,0.024739823938034533,0.9850263480911963
vit_tiny,1367,3,3,0.24217734717785788,0.9854353367700242
vit_tiny,26201,3,3,0.03072446104511073,0.9797959391435143
vit_tiny,7843,3,3,0.06324110056129939,0.8229180766793434
vit_tiny,25933,3,0,0.14842767095001363,0.9518899315298768
vit_tiny,7777,3,3,0.06094064163607982,0.9805407941748854
vit_tiny,3199,3,3,0.05421674228773554,0.984855143527966
vit_tiny,1633,3,3,0.05565402958973209,0.9860079333884642
vit_tiny,5569,3,4,0.022634078230332477,0.8390993470729597
vit_tiny,32022,3,3,0.08791772155655053,0.9846070034836885
vit_tiny,4352,3,3,0.08494626466404043,0.8267114535542532
vit_tiny,5398,3,1,0.024117811903217046,0.9664228834931805
vit_tiny,1836,3,0,0.019208566730981147,0.9162614164670231
vit_tiny,6819,3,3,0.04431383022074442,0.9603605713346042
vit_tiny,30428,3,3,0.024557801018545433,0.7501113331090892
vit_tiny,11121,3,3,0.041312895790724724,0.9578742059238721
vit_tiny,34333,3,3,0.08340089177454502,0.9819387985335197
vit_tiny,11558,3,1,0.022278788757333245,0.9365296173978663
vit_tiny,15095,4,4,0.024965960302591128,0.9663182008716547
vit_tiny,5482,4,4,0.025042453749538396,0.9704724556122244
vit_tiny,27612,4,4,0.02495851770487434,0.964922207733224
vit_tiny,9711,4,4,0.02169788312154175,0.9627231187823497
vit_tiny,2485,4,4,0.024555338118858572,0.9653632586759784
vit_tiny,25055,4,0,0.09022613400884438,0.9435259865858825
vit_tiny,25226,4,0,0.102566954374538,0.9555530878569698
vit_tiny,2517,4,4,0.025204658614939035,0.9660112560140703
vit_tiny,3986,4,4,0.02495858739808554,0.9656440621238005
vit_tiny,5449,4,4,0.02320081091784232,0.9689496279515595
vit_tiny,25650,4,4,0.021253681844974892,0.9661907206809417
vit_tiny,5353,4,4,0.025108779506425094,0.9703297510040727
vit_tiny,13786,4,4,0.02514809153795383,0.9688298942982954
vit_tiny,4322,4,4,0.02508000540750288,0.9694774374420092
vit_tiny,25639,4,1,0.025937442130214095,0.9577889556144896
vit_tiny,25205,4,4,0.023708592828484143,0.9647934807344143
vit_tiny,1831,4,4,0.024970028296117164,0.9701551073285088
vit_tiny,3536,4,4,0.024984832430217097,0.967242734308428
vit_tiny,2096,4,4,0.024945428122517654,0.9674848525664572
vit_tiny,5469,4,4,0.025490402241246102,0.9704555583939225
vit_tiny,5050,4,4,0.025085019037589973,0.9704721394573141
vit_tiny,25655,4,4,0.024710249151638664,0.9656861923631084
vit_tiny,25122,5,3,0.05415708574400924,0.9370542235847097
vit_tiny,25439,5,3,0.019812784992154775,0.9092120473505929
vit_tiny,12884,5,5,0.03239386450695747,0.8790673477451492
vit_tiny,29842,5,0,0.17756891483873005,0.9627279029373312
vit_tiny,4418,5,0,0.039632296265835976,0.9130655667831888
vit_tiny,3147,5,3,0.0541781773722505,0.9834568497317377
vit_tiny,10773,5,5,0.020800160316866823,0.7547839803152101
vit_tiny,12766,5,1,0.025870948153851714,0.9594189004179157
vit_tiny,30524,5,3,0.12202705114123091,0.9814866643573623
vit_tiny,1993,5,5,0.16661434534034925,0.9510756955241959
vit_tiny,1632,5,5,0.15551607732413686,0.9521418396434456
vit_tiny,2903,5,0,0.07580501563825237,0.9503542409656802
vit_tiny,4288,5,5,0.04172592594488833,0.9307306016089569
vit_tiny,26488,5,0,0.07639406200632948,0.9620092768891482
vit_tiny,2127,5,0,0.09436811543582735,0.9539610667998204
vit_tiny,31012,5,3,0.1233618255150759,0.9819692859600764
vit_tiny,26627,5,3,0.040508387833597226,0.9108328845177311
vit_tiny,19032,5,0,0.032440885313917533,0.9341418898984557
vit_tiny,1301,5,0,0.04532516718631996,0.9641220050834818
vit_tiny,21284,5,5,0.0275176198410918,0.9571504236191686
vit_tiny,2304,5,5,0.2687825407010678,0.9449829139448411
vit_tiny,32350,5,0,0.0755532176408451,0.9589371179899899
vit_tiny,4090,6,6,0.024916911833214428,0.4825020920471843
vit_tiny,1458,6,6,0.12213794356530627,0.7319277621741449
vit_tiny,9806,6,1,0.0173616942663557,0.7880534573828868
vit_tiny,5362,6,6,0.07641954061987377,0.6228469682224187
vit_tiny,20186,6,6,0.07369654668234205,0.5935337964011609
vit_tiny,13709,6,6,0.08431178825138375,0.47095465811648296
vit_tiny,4101,6,6,0.01075387886258028,0.051072870110466795
vit_tiny,25601,6,6,0.12503147409510973,0.4685486559882648
vit_tiny,4094,6,6,0.025814796179304267,0.5720450537210482
vit_tiny,25595,6,6,0.027019135053201637,0.6988095372591587
vit_tiny,4100,6,6,0.024893216363452098,0.4057617560669442
vit_tiny,6861,6,6,0.018288971495564965,0.06516352598550412
vit_tiny,4593,6,6,0.02344335222097449,0.20577973487579726
vit_tiny,9904,6,6,0.025215258646426264,0.5819505470457855
vit_tiny,9906,6,4,0.025000993216067968,0.9703113442573965
vit_tiny,18601,6,6,0.09097004811364684,0.5417810404780639
vit_tiny,4584,6,6,0.024942787951998113,0.6717600956086827
vit_tiny,9143,6,6,0.07619529665017666,0.6040020175435643
vit_tiny,7916,6,6,0.026009132014365832,0.651531957167613
vit_tiny,16545,6,4,0.014699774163709378,0.9693210045861349
vit_tiny,3044,6,6,0.10121109254223093,0.6227892564154374
vit_tiny,2299,6,6,0.025809524845502807,0.20179927204268466
vit_tiny,4121,7,7,0.025030182639564913,0.922733436910093
vit_tiny,4150,7,7,0.025158901376727272,0.8948677833908363
vit_tiny,10215,7,3,0.018275948656309993,0.8264560757379513
vit_tiny,4160,7,7,0.025197899275589464,0.9280555094450023
vit_tiny,4109,7,7,0.025743895803573835,0.9222676585344374
vit_tiny,10845,7,7,0.024145990641706305,0.9192723628496964
vit_tiny,4113,7,7,0.025613992539923913,0.9622297653553318
vit_tiny,4174,7,7,0.041491267043596736,0.9210563147529314
vit_tiny,4951,7,3,0.23021731771177656,0.9695265998016112
vit_tiny,4139,7,7,0.036230730066419525,0.9695322090559415
vit_tiny,4136,7,7,0.024957529668144574,0.9668389684960488
vit_tiny,4114,7,7,0.02641687889749278,0.9687306910494584
vit_tiny,4087,7,7,0.025465450945187484,0.9113889607179857
vit_tiny,4110,7,7,0.074149068476288,0.9687066528862118
vit_tiny,1627,7,7,0.02488990239232791,0.9182659662336476
vit_tiny,10935,7,3,0.05298675721769541,0.9746135649620555
vit_tiny,4606,7,7,0.024694101426934623,0.928545767747309
vit_tiny,4164,7,7,0.07418987118054865,0.9463556080157645
vit_tiny,26687,7,7,0.01831790207567252,0.5223158475938163
vit_tiny,4169,7,7,0.02790054352563942,0.9702631562398523
vit_tiny,4605,7,7,0.02498768987597444,0.9204540796784926
vit_tiny,10918,7,7,0.02605066950960122,0.9397100169593244
vit_tiny,20030,8,8,0.05848982553667437,0.016031689625756407
vit_tiny,29752,8,8,0.23077196726933114,0.390221565835958
vit_tiny,25340,8,8,0.03951974342394671,0.2030081099745189
vit_tiny,994,8,6,0.11212112150830933,0.46147779298143377
vit_tiny,25590,8,8,0.02554502316382301,0.37396607890229205
vit_tiny,19770,8,8,0.15067026910914816,0.3731885664116241
vit_tiny,3534,8,8,0.21321572173413905,0.4093782990450858
vit_tiny,19860,8,8,0.025045385923687213,0.279461027531255
vit_tiny,25599,8,8,0.12492272964367945,0.32442862062756816
vit_tiny,19849,8,8,0.07499964647772295,0.3589790403680677
vit_tiny,25604,8,8,0.024976830732259536,0.12337033107101547
vit_tiny,3628,8,8,0.17451730551060596,0.35668571889130973
vit_tiny,24624,8,8,0.025076051913538677,0.11029879450699376
vit_tiny,19741,8,8,0.18369729733164064,0.3921655760527827
vit_tiny,19783,8,8,0.18881806245339483,0.3280011063879318
vit_tiny,14473,8,8,0.06872621445100435,0.08003432061778426
vit_tiny,34331,8,8,0.1742637076414244,0.23534213652132685
vit_tiny,33036,8,8,0.05164417604427296,0.21890272763266694
vit_tiny,25277,8,8,0.11453591452170464,0.15932760268132107
vit_tiny,7807,8,8,0.22400804915437433,0.39848137790993476
vit_tiny,25320,8,8,0.17428785330247898,0.3324682820057756
vit_tiny,527,8,8,0.22471615579447146,0.3841889723878822
swin_tiny,11598,0,0,0.3482091802038667,0.9645810152578633
swin_tiny,8612,0,0,0.2693016851883385,0.9248401491531695
swin_tiny,32384,0,0,0.20171425832222667,0.929187493835343
swin_tiny,22088,0,0,0.19656972973541542,0.9247358694265131
swin_tiny,1258,0,0,0.17894834726484987,0.8555836398736574
swin_tiny,3882,0,0,0.35242092193539065,0.9291174054087605
swin_tiny,26021,0,3,0.08522648631446827,0.9502244939080811
swin_tiny,28706,0,0,0.14899930172123277,0.9371247676899657
swin_tiny,12774,0,0,0.28918611951758066,0.9446211241884157
swin_tiny,20577,0,0,0.6617473143214738,0.9102007735928055
swin_tiny,20069,0,0,0.37071274388972597,0.92498341872124
swin_tiny,22989,0,0,0.15916315407673665,0.8001405946815794
swin_tiny,19017,0,0,0.3010295602275619,0.9040325092864805
swin_tiny,31697,0,0,0.17531320861860422,0.8263918599259341
swin_tiny,23363,0,0,0.2618062021629157,0.9663303196721245
swin_tiny,18777,0,0,0.161372512188791,0.870529140218423
swin_tiny,11832,0,0,0.04449704778926389,0.9541105345997494
swin_tiny,28618,0,0,0.2828267872973811,0.957116709148977
swin_tiny,22858,0,0,0.1588054615813803,0.9601061749854125
swin_tiny,511,0,0,0.20316156262333607,0.7696223616560474
swin_tiny,29736,0,0,0.2835109171503518,0.9289119952591136
swin_tiny,33474,0,0,0.5309379167592851,0.9394622404652182
swin_tiny,25573,1,0,0.09587762601017857,0.9020018485243781
swin_tiny,4312,1,1,0.02526064373925152,0.9700772883866051
swin_tiny,24225,1,1,0.02419619770715542,0.9526386733545991
swin_tiny,5114,1,1,0.02614807788370399,0.9411515498272678
swin_tiny,107,1,1,0.024617325551666625,0.9656087578537011
swin_tiny,10443,1,5,0.02203633106023517,0.8821700565968058
swin_tiny,5117,1,1,0.02852395633448168,0.9555557367479963
swin_tiny,27764,1,1,0.023036364555373723,0.7349523791985888
swin_tiny,31588,1,1,0.026079786466979726,0.9537709339260658
swin_tiny,5131,1,1,0.0414572744908428,0.9550647259079454
swin_tiny,1761,1,1,0.024578990592523553,0.9527350798220908
swin_tiny,34288,1,2,0.01607860764848784,0.7284469217539553
swin_tiny,26309,1,0,0.11797719923106342,0.8284432095388183
swin_tiny,21752,1,2,0.0196713099444861,0.8903447982472117
swin_tiny,20801,1,1,0.02513944219724351,0.9668338358664954
swin_tiny,17666,1,0,0.018511172679140486,0.7585176495831547
swin_tiny,16706,1,1,0.0234817670023717,0.957980030411349
swin_tiny,6553,1,2,0.027705683500944656,0.8517009512394353
swin_tiny,18583,1,1,0.02526274703070186,0.9699051873089815
swin_tiny,20787,1,1,0.02531463699174452,0.9649175571307609
swin_tiny,33870,1,0,0.19091686205320002,0.9619686435617041
swin_tiny,19563,1,1,0.06314998635323832,0.9706087433064425
swin_tiny,2399,2,2,0.15386417886543047,0.9178069063581789
swin_tiny,4407,2,2,0.027232934096765415,0.9305688349467673
swin_tiny,2272,2,2,0.1110582437854104,0.9382042432025046
swin_tiny,2489,2,2,0.0977874942156205,0.8751446433438432
swin_tiny,1496,2,2,0.1330416390748428,0.9203650893995801
swin_tiny,2232,2,2,0.17280492442001139,0.930270584349215
swin_tiny,2415,2,2,0.12735471564868045,0.9344103293605586
swin_tiny,2382,2,2,0.1402629556292776,0.9184315792007838
swin_tiny,2510,2,2,0.14239455803663845,0.918971936274771
swin_tiny,19664,2,2,0.13292882350006074,0.9178584472155635
swin_tiny,2740,2,2,0.12263943072013958,0.9199961893118016
swin_tiny,4872,2,2,0.1218482333115487,0.9208695037513608
swin_tiny,4574,2,2,0.08831816582374552,0.8966991980032035
swin_tiny,4029,2,2,0.11660074305820944,0.9206365720755785
swin_tiny,18720,2,2,0.036720838586727145,0.9196012801020843
swin_tiny,1514,2,2,0.12585822114868145,0.9214385260474374
swin_tiny,1550,2,2,0.12107123424065014,0.9207086874466186
swin_tiny,4564,2,2,0.08238337341825552,0.9221207333320636
swin_tiny,4498,2,2,0.10849481794948668,0.9203444490667025
swin_tiny,1557,2,2,0.06763611456301466,0.9218042015035608
swin_tiny,2195,2,2,0.13301800089549287,0.9210378956212808
swin_tiny,2545,2,2,0.093615070753721,0.9048873808550852
swin_tiny,12693,3,0,0.047191168292783914,0.9084331529738847
swin_tiny,4750,3,3,0.03677943196294109,0.8809068485438729
swin_tiny,18268,3,3,0.05700433760148371,0.9487467814046795
swin_tiny,18844,3,3,0.03859569866759216,0.8945274002485348
swin_tiny,29937,3,3,0.05163522763086803,0.9708379187372884
swin_tiny,1367,3,3,0.09963721762096611,0.9709148957786056
swin_tiny,26201,3,3,0.028992142495212647,0.9685190501199941
swin_tiny,7843,3,0,0.09580745721132189,0.9270127027994022
swin_tiny,25933,3,0,0.0657242656920971,0.9350001784914639
swin_tiny,7777,3,3,0.16105426298418024,0.967499547013631
swin_tiny,3199,3,3,0.029558132544025284,0.8769331301314196
swin_tiny,1633,3,3,0.027643705252216932,0.9692369028502981
swin_tiny,5569,3,4,0.01234131526192761,0.9183608563396071
swin_tiny,32022,3,3,0.2617229234760998,0.96999549948805
swin_tiny,4352,3,3,0.09932224211859526,0.8427977078404183
swin_tiny,5398,3,3,0.03057116594322906,0.9644699873911122
swin_tiny,1836,3,3,0.5812287453350109,0.9694360091975796
swin_tiny,6819,3,5,0.3006318261022898,0.7336833956966302
swin_tiny,30428,3,3,0.06558903977565933,0.9570130938532202
swin_tiny,11121,3,3,0.06844254347356582,0.9538489813726301
swin_tiny,34333,3,3,0.061538872197616,0.9312627306076138
swin_tiny,11558,3,3,0.07239476650624965,0.9463212453861161
swin_tiny,15095,4,4,0.024762901506032442,0.9701853714720734
swin_tiny,5482,4,4,0.02492458636050543,0.9711606292182502
swin_tiny,27612,4,4,0.024359199160551626,0.9671094795701016
swin_tiny,9711,4,0,0.11382958043293456,0.7855350044665101
swin_tiny,2485,4,4,0.019634035364084257,0.9560396879457791
swin_tiny,25055,4,0,0.02945097332496971,0.948233933217125
swin_tiny,25226,4,0,0.07545913295047058,0.9710126288118772
swin_tiny,2517,4,4,0.024546786231188555,0.9695604653167926
swin_tiny,3986,4,4,0.024726355670494304,0.9709789232653954
swin_tiny,5449,4,4,0.024530102843574486,0.971110422927925
swin_tiny,25650,4,0,0.03782043309877281,0.8039823583094403
swin_tiny,5353,4,4,0.024926408808682465,0.9711718504911211
swin_tiny,13786,4,4,0.023517395604628843,0.9686207208212387
swin_tiny,4322,4,4,0.024819820327179443,0.970679754631167
swin_tiny,25639,4,1,0.019030619709724306,0.9085032445350265
swin_tiny,25205,4,4,0.022951891528045998,0.9582539137406663
swin_tiny,1831,4,4,0.024925064427202326,0.9711669820023623
swin_tiny,3536,4,4,0.024878640614762415,0.9705190484889705
swin_tiny,2096,4,4,0.024930072859379315,0.9709923086408914
swin_tiny,5469,4,4,0.024954756157346214,0.9711675222858709
swin_tiny,5050,4,4,0.024913136309572037,0.971178954328682
swin_tiny,25655,4,4,0.023405134120217053,0.9635313585237988
swin_tiny,25122,5,5,0.06462635278194284,0.935282593141892
swin_tiny,25439,5,5,0.14863598812689816,0.867149846425491
swin_tiny,12884,5,5,0.0741365770959419,0.893380379449809
swin_tiny,29842,5,0,0.060220583497994085,0.9061270596866962
swin_tiny,4418,5,5,0.05314338270727603,0.7573335719825991
swin_tiny,3147,5,5,0.14548591771668384,0.9706537410384044
swin_tiny,10773,5,5,0.33627072858871543,0.8930824414297831
swin_tiny,12766,5,1,0.027390975639150383,0.9330608146760682
swin_tiny,30524,5,3,0.04303841133378228,0.9509034833331498
swin_tiny,1993,5,5,0.10339554529628003,0.9275062161614187
swin_tiny,1632,5,5,0.10866183529833506,0.9485081181919668
swin_tiny,2903,5,0,0.026892609114014476,0.7622658663312905
swin_tiny,4288,5,5,0.10140265463269316,0.9514023338269908
swin_tiny,26488,5,5,0.05442494592762159,0.7818462907534922
swin_tiny,2127,5,0,0.200537556069321,0.9432974622468464
swin_tiny,31012,5,5,0.02802607593056905,0.9663844801252708
swin_tiny,26627,5,5,0.1018567391729448,0.8608981274737744
swin_tiny,19032,5,0,0.03862699694991534,0.822723209294054
swin_tiny,1301,5,0,0.021843944920863834,0.6535958033055067
swin_tiny,21284,5,5,0.0727269537196662,0.8470401634695008
swin_tiny,2304,5,5,0.1951633938588202,0.885449922963744
swin_tiny,32350,5,5,0.13072570410759,0.9226315512496512
swin_tiny,4090,6,6,0.024908681088817552,0.7261347926428567
swin_tiny,1458,6,6,0.10156186219092866,0.5263465685632439
swin_tiny,9806,6,3,0.034730534916207034,0.8974067105896211
swin_tiny,5362,6,6,0.0692838538221881,0.6880247860600429
swin_tiny,20186,6,6,0.09250810194397818,0.6863616693279037
swin_tiny,13709,6,5,0.3277724378806397,0.6324883847591991
swin_tiny,4101,6,6,0.026513545542546202,0.6545531299018515
swin_tiny,25601,6,1,0.018237887991045865,0.955929635200377
swin_tiny,4094,6,6,0.041461042432658815,0.7818008735515859
swin_tiny,25595,6,6,0.024424558045673506,0.5797101046882599
swin_tiny,4100,6,3,0.320408430583484,0.9602593012255056
swin_tiny,6861,6,6,0.011021209251922431,0.4453016965386022
swin_tiny,4593,6,6,0.0660151788007285,0.4650558965538766
swin_tiny,9904,6,6,0.015439148086091481,0.5332845772330354
swin_tiny,9906,6,4,0.024392987836360902,0.9709616995021157
swin_tiny,18601,6,6,0.1772082635548915,0.6261388098879307
swin_tiny,4584,6,6,0.028158013846875496,0.7320020825427053
swin_tiny,9143,6,6,0.08355101740927229,0.6824928911708424
swin_tiny,7916,6,6,0.022187143787230856,0.7358340724252118
swin_tiny,16545,6,6,0.012328053787409254,0.6374938224985437
swin_tiny,3044,6,6,0.10072053717261709,0.7125175023668296
swin_tiny,2299,6,6,0.02571360533460343,0.6837910138345459
swin_tiny,4121,7,7,0.014726968216650205,0.9703026005568489
swin_tiny,4150,7,7,0.02495301511038961,0.9609208104644011
swin_tiny,10215,7,3,0.04564712962826434,0.9544289875934737
swin_tiny,4160,7,7,0.024607273019841502,0.9327397146821994
swin_tiny,4109,7,7,0.02491503905369763,0.9217705215001359
swin_tiny,10845,7,3,0.19093337261256238,0.9581810071990731
swin_tiny,4113,7,7,0.02484820444925151,0.921318076152474
swin_tiny,4174,7,7,0.02483213968333131,0.9577632927080657
swin_tiny,4951,7,3,0.0944980446442969,0.9165806435207742
swin_tiny,4139,7,7,0.025471300529518404,0.9703257154883858
swin_tiny,4136,7,7,0.02632114459348922,0.9711569683836814
swin_tiny,4114,7,7,0.028984144215600693,0.9288405939856119
swin_tiny,4087,7,7,0.024743215818425757,0.9695893075818702
swin_tiny,4110,7,7,0.024921024305656764,0.9698608727754134
swin_tiny,1627,7,3,0.09995106136986065,0.9690635297315566
swin_tiny,10935,7,7,0.02482553114780983,0.9708098673996091
swin_tiny,4606,7,7,0.02496769443257732,0.9711797938776243
swin_tiny,4164,7,7,0.05759530561633586,0.9508196462389122
swin_tiny,26687,7,7,0.015861915222993184,0.7859506753408283
swin_tiny,4169,7,7,0.02556122100152347,0.9587441061717499
swin_tiny,4605,7,7,0.024913324968882544,0.9709340539389331
swin_tiny,10918,7,7,0.025282213554340238,0.9711394863530103
swin_tiny,20030,8,6,0.12043519012056542,0.6692460171216509
swin_tiny,29752,8,8,0.17442680279168954,0.4650620015289203
swin_tiny,25340,8,8,0.06365633355354594,0.03303115846098237
swin_tiny,994,8,8,0.05783373997152611,0.024234270906523303
swin_tiny,25590,8,8,0.07338940959944937,0.0601044427755042
swin_tiny,19770,8,8,0.1784663694990284,0.32264284166791235
swin_tiny,3534,8,8,0.1506381216045568,0.4753537877475582
swin_tiny,19860,8,8,0.026377955149772814,0.03317521170837168
swin_tiny,25599,8,8,0.0819278073020393,0.26547367049144466
swin_tiny,19849,8,8,0.07382721921924773,0.20105739150586288
swin_tiny,25604,8,8,0.0262123071014597,0.1293230316289491
swin_tiny,3628,8,8,0.08937240366008425,0.3630654376657114
swin_tiny,24624,8,8,0.025704582664395126,0.027672925172529617
swin_tiny,19741,8,8,0.12734399071093527,0.440462643973067
swin_tiny,19783,8,8,0.11926423617542503,0.22111934935408661
swin_tiny,14473,8,8,0.03796295715641196,0.18854283789992987
swin_tiny,34331,8,8,0.1245605074477365,0.45167273323243906
swin_tiny,33036,8,8,0.16033011451676127,0.06406887099126823
swin_tiny,25277,8,8,0.0738811592309343,0.31357510798207855
swin_tiny,7807,8,8,0.13693084465957006,0.4463166550557487
swin_tiny,25320,8,8,0.1252140528857283,0.2765744330682045
swin_tiny,527,8,8,0.18149960124148978,0.35174129020186884
