family,sample_idx,category,defect_type,pred_label,true_label,native_del,native_ins,rise_del,rise_ins,native_iou,rise_iou
swin_tiny,36,wood,combined,1,1,0.42654906953909233,0.8667772569278895,0.825586258960243,0.9737324529520777,0.015994110954962188,0.05589225589225589
swin_tiny,37,leather,color,1,1,0.7220652804640402,0.9177100349546521,0.6868776752779127,0.874502447292798,0.009322198485142746,0.26591760299625467
swin_tiny,38,zipper,fabric_border,1,1,0.7678716762727191,0.684263607043766,0.8750916139007785,0.9748569954714696,0.03130409694171956,0.32062099223759705
swin_tiny,39,screw,scratch_head,1,1,0.30510706726353476,0.9243332924569074,0.9744249343374634,0.9744648479678801,0.007123634636694634,0.00429421507882952
swin_tiny,40,hazelnut,print,1,1,0.20625003402143594,0.9254045802414055,0.46017802760009374,0.9748363713403307,0.26946212187254814,0.07757157075112699
swin_tiny,41,metal_nut,bent,1,1,0.33159691233448685,0.9247103011206832,0.9742198572966103,0.9744710155424912,0.18701739499363598,0.03934773962614344
swin_tiny,42,capsule,crack,1,1,0.3815993378123892,0.9745805480921774,0.9744734512526207,0.9748446215886872,0.07444628744267734,0.011534125401092707
swin_tiny,43,leather,cut,1,1,0.7011474093111616,0.7774275844672234,0.5839421384065844,0.720565411027934,0.0072713536994192364,0.008038756388415672
swin_tiny,44,leather,poke,1,1,0.586528257817875,0.9250162886590942,0.6980861906941982,0.9747133595116395,0.009858456793523158,0.21882640586797067
swin_tiny,45,metal_nut,color,1,1,0.42187529080180663,0.9249383776096423,0.9971108890440519,0.9748613038351834,0.043183052688756114,0.014709268854346574
swin_tiny,46,zipper,broken_teeth,1,1,0.4393234759749802,0.8260096225710356,0.8377252782272677,0.97477257120741,0.08614472709310941,0.104296875
swin_tiny,47,capsule,poke,1,1,0.4017220084473543,0.921580260613581,0.8002896671853392,0.9747901890183641,0.014029180695847363,0.004772163289793024
swin_tiny,48,capsule,crack,1,1,0.3168358774909592,0.9744383959256595,0.951041505212558,0.9728407914950878,0.015384615384615385,0.005014515703351808
swin_tiny,49,screw,scratch_neck,0,1,0.178920686718687,0.12190247091073825,0.03905393231311142,0.0880782597466636,0.0,0.0038540523813542634
